stop_id,stop_name,stop_lat,stop_lon,census_tract_id
00006080,Dixie Rd at Lisa St (BCC Mall Entrance),43.713086,-79.725493,5350563.01
00006090,Dixie Rd n/of Queen St E,43.715878,-79.729175,5350562.05
00006100,Dixie Rd opp Hazelwood Dr,43.718152,-79.732273,5350562.05
00006110,Dixie Rd n/of Howden Blvd,43.719699,-79.734292,5350562.11
00006120,Dixie Rd at Crescent Hill Dr,43.721092,-79.736149,5350562.11
00006130,Dixie Rd opp Lascelles Blvd,43.723715,-79.739694,5350562.11
00006140,Dixie Rd n/of Williams Pky E,43.725714,-79.742366,5350562.04
00006150,Dixie Rd at Mansion St,43.727037,-79.744147,5350562.04
00006160,Dixie Rd at North Park Dr,43.729792,-79.747799,5350562.04
00006170,Dixie Rd n/of Moregate Cres,43.732734,-79.75185,5350562.03
00006175,Dixie Rd btwn North Park and Moregate Cres,43.731405,-79.750022,5350562.03
00006180,Dixie Rd n/of Bovaird Dr E,43.735395,-79.755274,5350576.16
00006185,Dixe Rd btwn Bovaird Dr and Peter Robertson Blvd,43.736946,-79.757526,5350576.16
00006190,Dixie Rd at Peter Robertson Blvd,43.738669,-79.759817,5350576.16
00006200,Dixie Rd n/of Peter Robertson Blvd,43.73988,-79.76148,5350576.16
00006210,Dixie Rd btwn Peter Robertson Blvd and Springtown,43.741206,-79.763258,5350576.16
00006220,Dixie Rd at Springtown Trail,43.7428,-79.765389,5350576.16
00006230,Dixie Rd at Sandalwood Pky E,43.745045,-79.768412,5350576.16
00006235,Dixie Rd n/of Sandalwood Pky,43.745851,-79.769571,5350576.59
00006240,Dixie Rd btwn Sandalwood Pky E & Octillo Blvd,43.747085,-79.771215,5350576.59
00006250,Dixie Rd at Octillo Blvd,43.748079,-79.772566,5350576.59
00006253,Dixie Rd at Father Tobin Rd,43.751958,-79.777861,5350576.59
00006255,Dixie Rd n/of Octillo Blvd,43.749399,-79.774422,5350576.59
00006258,Dixie Rd n/of Father Tobin Rd,43.753169,-79.779466,5350576.59
00006260,Countryside Dr e/of Dixie Rd,43.75481,-79.781048,5350576.59
00006262,Countryside Dr w/of Moira Creek Dr,43.75616,-79.779572,5350576.59
00006310,Fernforest Dr at Sandalwood Pky,43.750121,-79.764102,5350576.59
00006330,Dixie Rd s/of Sandalwood Pky E,43.744611,-79.768408,5350576.93
00006340,Dixie Rd opp Springtown Trail,43.743211,-79.766498,5350576.93
00006350,Dixie Rd btwn Springtown Trail and Peter Robertson,43.74097,-79.763448,5350576.93
00006360,Dixie Rd n/of Guru Nanak St,43.738753,-79.760511,5350576.93
00006370,Dixie Rd at 10078 Dixie Rd,43.736247,-79.757035,5350576.93
00006380,Dixie Rd s/of Bovaird Dr E,43.734161,-79.754342,5350562.14
00006390,Dixie Rd at Northcliffe St,43.732348,-79.751806,5350562.14
00006400,Dixie Rd btwn Northcliffe St and North Park Dr,43.731203,-79.750196,5350562.14
00006410,Dixie Rd s/of North Park Dr,43.729448,-79.747821,5350562.14
00006420,Dixie Rd at Northampton St,43.727168,-79.744829,5350562.14
00006550,Dixie Rd at Balmoral Dr (Rogers),43.705935,-79.716447,5350562.13
00006560,Dixie Rd at 8200 Dixie Rd,43.703248,-79.71293,5350562.13
00006570,Dixie Rd s/of Orenda Rd (N),43.701071,-79.710125,5350562.13
00006575,Dixie Rd at Orenda Rd (S),43.699928,-79.70831,5350562.13
00006576,Dixie Rd btwn Orenda Rd & Steeles Ave E,43.697792,-79.705713,5350562.13
00006580,Dixie Rd at 8000 Dixie Rd,43.695563,-79.702256,5350562.13
00006590,Dixie Rd s/of Steeles Ave E,43.69409,-79.700109,5350562.13
00006600,Dixie Rd n/of Advance Blvd,43.691356,-79.696483,5350562.13
00006740,Hilldale Cres at Hayden Crt,43.725701,-79.729435,5350562.11
00006750,Hilldale Cres opp Holley Hedge Crt,43.725517,-79.731386,5350562.11
00006770,Hilldale Cres at Hyde Park Crt,43.727507,-79.731108,5350562.11
00006780,Hilldale Cres opp Hallcrown Crt,43.729131,-79.729375,5350562.05
00006790,Hilldale Cres opp Hedley Crt,43.729352,-79.727173,5350562.05
00006820,Williams Pky E at Mackay St S,43.731222,-79.733608,5350562.04
00006830,Mackay St S n/of Williams Pky E,43.73161,-79.734424,5350562.04
00006840,Mackay St S n/of Manorcrest St,43.733484,-79.737458,5350562.04
00006850,Mackay St S at Guildford Cres (S),43.734107,-79.739695,5350562.04
00006860,Mackay St N at Morley Cres (S),43.735333,-79.743448,5350562.03
00006870,Mackay St N at McMullen Cres,43.73581,-79.746984,5350562.03
00006880,Mackay St N n/of Massey St,43.737016,-79.749089,5350562.03
00006890,Mackay St N at Bovaird Dr E,43.737976,-79.750709,5350562.03
00006900,Fernforest Dr n/of Homewood St,43.739487,-79.753046,5350576.17
00006930,Fernforest Dr n/of Blackforest Dr,43.74562,-79.757751,5350576.17
00006940,Fernforest Dr n/of Deerglen Dr,43.747419,-79.760199,5350576.17
00006950,Fernforest Dr s/of Sandalwood Pky,43.749542,-79.762944,5350576.17
00006990,Great Lakes Dr at Harold M. Braithwaite S.S,43.737711,-79.77062,5350576.93
00007110,Sandalwood Pky w/of Fernforest Dr,43.749717,-79.763846,5350576.16
00007120,Fernforest Dr at Hollybush St,43.749125,-79.762726,5350576.16
00007130,Fernforest Dr s/of Rainforest Dr,43.747462,-79.760469,5350576.16
00007140,Fernforest Dr at Black Oak Dr,43.74528,-79.757508,5350576.16
00007240,Mackay St S s/of Malabar Cres,43.733932,-79.739649,5350562.04
00007270,Williams Pky E e/of Mackay St S,43.731595,-79.732775,5350562.05
00007280,Williams Pky E at Bramalea Rd  (North Peel S.S.),43.733091,-79.731047,5350562.05
00007320,Hilldale Cres at Hedley Crt,43.729482,-79.727051,5350562.05
00007330,Hilldale Cres at Hallcrown Crt,43.729252,-79.729519,5350562.05
00007340,Hilldale Cres btwn Homer Sq and Horatio Crt,43.727478,-79.73142,5350562.11
00007360,Hilldale Cres at Hollyhedge Crt,43.725364,-79.731438,5350562.11
00007370,Hilldale Cres s/of Hector Crt,43.725605,-79.728864,5350562.11
00007455,Major William Sharpe Dr e/of Chinguacousy Rd,43.676794,-79.794583,5350573.09
00007460,Major William Sharpe Dr w/of Alloway Gate,43.677795,-79.792859,5350573.09
00007470,Major William Sharpe Dr s/of Castlehill Rd,43.677935,-79.79084,5350573.09
00007480,Major William Sharpe Dr n/of Murdoch Dr,43.677063,-79.789239,5350573.09
00007490,Major William Sharpe Dr at Flowertown Ave,43.675797,-79.787987,5350573.09
00007500,Flowertown Ave w/of Phelps Dr,43.676529,-79.785889,5350573.05
00007510,Flowertown Ave w/of Grange St,43.677739,-79.784313,5350573.05
00007520,Flowertown Ave w/of Cumbrian Crt,43.679251,-79.782545,5350573.05
00007530,Flowertown Ave e/of Fairfield Ave,43.680864,-79.78073,5350573.05
00007535,Flowertown Ave w/of McLaughlin Rd N,43.682142,-79.779261,5350573.05
00007600,Queen St W opp Mercer Dr,43.677832,-79.76863,5350572.01
00007610,Queen St W e/of Haggart Ave S,43.679234,-79.767084,5350572.01
00007620,McMurchy - Zum Queen West Station Stop EB,43.680653,-79.765508,5350572.01
00007630,Queen St W at Mill St S,43.682887,-79.763066,5350574.0
00007640,Queen St W at Elizabeth St S,43.683869,-79.762014,5350574.0
00007650,George St n/of Diplock Lane,43.685779,-79.76175,5350574.0
00007675,Queen St E e/of Chapel St,43.687404,-79.758142,5350574.0
00007680,Queen St E w/of James St,43.689123,-79.756213,5350574.0
00007700,Queen St E at Trueman St,43.692694,-79.752537,5350571.01
00007710,Queen St E opp Beech St,43.693454,-79.751687,5350571.01
00007730,Queen St E btwn Kennedy Rd N & Hansen Rd,43.697293,-79.74737,5350570.01
00007740,Queen St E e/of Hansen Rd,43.699022,-79.745395,5350570.01
00007750,Queen St btwn Hansen Rd & Rutherford Rd,43.699881,-79.744432,5350570.01
00007790,West Drive s/of Queen St E,43.70808,-79.733301,5350562.12
00007800,West Dr n/of Clark Blvd (100 West Dr),43.705632,-79.729635,5350562.12
00007970,Delta Park Blvd s/of Queen St - 1A,43.745552,-79.691867,5350576.78
00007980,Delta Park Blvd at 170 Delta Park Blvd - 1A,43.743691,-79.690618,5350576.78
00007990,Delta Park Blvd at Nevets Rd - 1A,43.742562,-79.689937,5350576.78
00007995,Nevets Rd at Airport - 1A,43.74125,-79.692045,5350576.78
00008000,Coventry Rd w/of Airport Rd - 1A,43.740613,-79.692993,5350576.79
00008020,Conventry Rd at Walker Dr,43.738869,-79.69536,5350576.79
00008030,Walker Dr at 299 Walker Dr ( Bell Building ) - 1A,43.739239,-79.697384,5350576.79
00008040,Walker Rd at Gateway Blvd - 1A,43.737914,-79.698902,5350576.79
00008050,Gateway Blvd at Queen St E - 1A,43.738254,-79.700337,5350576.79
00008070,Queen St E w/of Tim Hortons (2433 Queen St E),43.736448,-79.704334,5350576.79
00008200,West Dr at 83 West Dr,43.705708,-79.729296,5350562.12
00008210,West Dr at 115 West Dr,43.707824,-79.732443,5350562.12
00008245,Queen St E at 300 Queen St E,43.700155,-79.744648,5350575.04
00008250,Queen St E w/of Hansen Rd,43.69852,-79.746508,5350575.04
00008260,Queen St E btwn Hansen Rd & Kennedy Rd N,43.697342,-79.747843,5350575.04
00008280,Queen St E at Beech St,43.693939,-79.751551,5350575.02
00008290,Queen St E at 164 Queen St,43.692585,-79.753035,5350575.02
00008310,Queen St E w/of Scott St,43.689419,-79.756277,5350574.0
00008320,Queen St E e/of Theatre Lane,43.687299,-79.758516,5350574.0
00008340,George St opp Diplock Lane,43.685426,-79.761521,5350574.0
00008350,Queen St W at Mill St N,43.683694,-79.762473,5350574.0
00008360,Queen St W at Park St,43.68272,-79.763555,5350574.0
00008370,McMurchy - Zum Queen West Station Stop WB,43.680472,-79.76604,5350573.07
00008380,Queen St W at Haggert Ave N,43.679199,-79.767412,5350573.07
00008390,Queen St W at Mercer Dr,43.677935,-79.768806,5350573.07
00008400,McLaughlin - Zum Queen West Station Stop WB,43.675742,-79.771301,5350573.05
00008410,Queen St W e/of Kimbark Dr,43.672954,-79.774387,5350573.05
00008430,Major William Sharpe Dr n/of Burgby Ave,43.671533,-79.782989,5350573.05
00008440,Major William Sharpe Dr opp Candy Cres (S),43.672868,-79.785205,5350573.05
00008450,Flowertown Ave w/of Major William Sharpe Dr,43.675613,-79.788279,5350573.09
00008460,Flowertown Ave at Chinguacousy Rd,43.673927,-79.791041,5350573.09
00008500,McLaughlin Rd s/of Steeles Ave W,43.656288,-79.743238,5350528.21
00008510,Steeles Ave W e/of McLaughlin Rd S (Sheridan Ent),43.657777,-79.74194,5350528.21
00008550,McMurchy - Zum Steeles Station Stop WB,43.661472,-79.738423,5350572.05
00008581,Charolais Blvd e/of Hodgson St,43.668796,-79.739476,5350572.05
00008582,Charolais Blvd e/of Mill St,43.6675,-79.741737,5350572.05
00008590,Mill St S at Campkin St,43.669094,-79.743101,5350572.05
00008600,Mill St S at Elgin Dr,43.67157,-79.745003,5350572.05
00008610,Elgin St opp Armbro Dr,43.670665,-79.747228,5350572.01
00008620,Elgin St at McMurchy Ave,43.669022,-79.748879,5350572.01
00008630,McMurchy Ave at Ambleside Dr,43.669974,-79.750352,5350572.01
00008640,McMurchy Ave S opp Kingsview Blvd,43.672618,-79.753954,5350572.01
00008650,McMurchy Ave S n/of Harold St,43.674916,-79.757078,5350572.01
00008660,McMurchy Ave S n/of Frederick St,43.676558,-79.759277,5350574.0
00008670,McMurchy Ave S opp McHardy Place,43.678107,-79.7614,5350574.0
00008680,McMurchy Ave s/of Jessie St,43.680135,-79.764153,5350574.0
00008690,McMurchy Ave S at Queen St W,43.680805,-79.765038,5350574.0
00008700,McMurchy Ave N at Nelson St,43.682191,-79.766783,5350574.0
00008710,McMurchy Ave N at Denison Ave,43.683467,-79.768527,5350574.0
00008720,Railroad St e/of McMurchy Ave N,43.684891,-79.770096,5350574.0
00008730,Railroad St at West St,43.685533,-79.769738,5350574.0
00008740,Railroad St w/of Mill St,43.686163,-79.766686,5350574.0
00008770,Railroad St e/of Mill St,43.686335,-79.766352,5350574.0
00008780,Railroad St opp West St,43.685718,-79.769325,5350574.0
00008790,McMurchy Ave N s/of Railroad St,43.684091,-79.769619,5350573.07
00008800,McMurchy Ave N s/of Denison Ave,43.683207,-79.768396,5350573.07
00008805,McMurchy Ave N at Nelson St W,43.682435,-79.76736,5350573.07
00008810,McMurchy Ave N at Queen St W,43.681241,-79.765826,5350573.07
00008820,McMurchy Ave S at Royce Ave,43.679488,-79.763465,5350572.01
00008830,McMurchy Ave S at McHardy Place,43.678023,-79.761625,5350572.01
00008840,McMurchy Ave S at Corby Cres,43.676639,-79.759706,5350572.01
00008850,McMurchy Ave S s/of Harold St,43.674398,-79.75668,5350572.01
00008860,McMurchy Ave S s/of Kingsview Blvd,43.67246,-79.754107,5350572.01
00008870,McMurchy Ave n/of Ambleside Dr,43.670339,-79.751215,5350572.01
00008880,Elgin St opp Trotters Ln,43.669034,-79.74859,5350572.05
00008890,Elgin St at Armbro Ave,43.670449,-79.747164,5350572.05
00008900,Elgin St at Mill St S,43.671663,-79.745707,5350572.05
00008910,Mill St S at Grand Circuit Crt,43.671316,-79.744922,5350572.05
00008920,Mill St S at Howell St,43.669384,-79.74335,5350572.05
00008930,Charolais Blvd e/of Mill Street,43.667706,-79.74123,5350572.05
00008932,Charolais Blvd w/of Main St,43.668929,-79.738848,5350572.05
00008940,McMurchy Ave S s/of Charolais Blvd,43.664737,-79.743509,5350572.04
00008950,McMurchy Ave S at Keystone Dr,43.663261,-79.741551,5350572.04
00008960,McMurchy Ave S s/of Peelton Heights Rd,43.661828,-79.739638,5350572.04
00009000,Steeles Ave W opp Bernard Ave,43.659929,-79.740175,5350572.04
00009020,McLaughlin Rd S at Holland Christian Homes,43.65507,-79.741941,5350528.31
00009060,Main St S at Bartley Bull Pky,43.667932,-79.735507,5350570.02
00009065,Main St opp Charolais Blvd,43.66959,-79.737813,5350570.02
00009070,Main St S n/of Peel Village Pky,43.671736,-79.740763,5350571.02
00009080,Main St opp Elgin Dr,43.673499,-79.743151,5350571.02
00009090,Nanwood - Zum Main Station Stop NB,43.677265,-79.748065,5350571.02
00009100,Main St S btwn Nanwood Dr & Harold St,43.678629,-79.750005,5350571.02
00009110,Main St at Clarence St,43.680161,-79.752081,5350571.02
00009120,Main St S n/of Guest St,43.681341,-79.753663,5350574.0
00009130,Main St S n/of Woodbrook Dr (St. Mary Church),43.683254,-79.756208,5350574.0
00009140,Wellington - Zum Main Station Stop NB,43.684397,-79.75775,5350574.0
00009150,Main St N n/of Queen St E,43.686112,-79.760113,5350574.0
00009155,Main St n/of Nelson St E,43.687671,-79.76215,5350574.0
00009160,Theatre Lane - Zum Main Station Stop NB,43.687392,-79.761815,5350574.0
00009170,Main St s/of Church St,43.688043,-79.76272,5350574.0
00009180,Main St N at Alexander St,43.68908,-79.764089,5350574.0
00009190,Main St at Sproule Dr,43.691066,-79.766767,5350574.0
00009195,Vodden - Zum Main Station Stop NB,43.692804,-79.76904,5350574.0
00009210,Main St s/of English St,43.694537,-79.771366,5350575.01
00009220,Main St N at Layham Gate,43.696209,-79.773606,5350575.01
00009230,Williams - Zum Main Station Stop NB,43.698568,-79.776718,5350575.01
00009235,Main St N btwn Layham Gate & Williams Pky E,43.69765,-79.775592,5350575.01
00009250,Main St N at Brickyard Way,43.70078,-79.779768,5350575.05
00009265,Main St N btwn Brickyard Way & Quarry Edge Dr,43.702148,-79.781735,5350575.05
00009270,Main St N at Quarry Edge Dr,43.703363,-79.783347,5350575.05
00009277,Main St s/of Bovaird Dr,43.705168,-79.785693,5350575.05
00009280,Bovaird - Zum Main Station Stop NB,43.706584,-79.787571,5350576.07
00009300,Hurontario St at Wexford Rd,43.709736,-79.791893,5350576.07
00009310,Hurontario St at Tremblay St,43.712453,-79.795573,5350576.07
00009320,Hurontario St opp Fisherman Dr,43.715026,-79.798973,5350576.07
00009330,Sandalwood Pkwy e/of Main St,43.71832,-79.802312,5350576.07
00009350,Sandalwood Pky E at Sunforest Dr,43.720585,-79.799867,5350576.07
00009360,Sandalwood Pky E at 95 Sandalwood (Firestation),43.722585,-79.797758,5350576.07
00009380,Conestoga Dr opp Loafers Lake Lane,43.726117,-79.79796,5350576.09
00009390,Heart Lake Terminal Route 2 Stop,43.727918,-79.798011,5350576.09
00009415,Conestoga Dr opp Mondragon Circle,43.729642,-79.796869,5350576.09
00009420,Sandalwood Pky E w/of Kennedy Rd N,43.727636,-79.794317,5350576.09
00009430,Sandalwood Pky E w/of Conestoga Dr,43.725202,-79.796654,5350576.09
00009440,Sandalwood Pky E opp 95 Sandalwood Pky E (Firestat,43.72297,-79.797784,5350576.33
00009450,Sandalwood Pky E at Braidwood Lake Rd,43.721023,-79.799768,5350576.33
00009460,Sandalwood Pky E w/of Braidwood Lake Rd,43.719975,-79.800905,5350576.33
00009470,Sandalwood Pky E at Hurontario St,43.718165,-79.802881,5350576.33
00009475,Sandalwood - Zum Main Station Stop SB,43.717308,-79.80268,5350576.07
00009480,Hurontario St at Fisherman Dr,43.715114,-79.799702,5350576.07
00009490,Hurontario St n/of Tremblay St,43.712565,-79.796225,5350576.07
00009500,Hurontario St s/of Wexford Rd,43.70907,-79.791483,5350576.07
00009510,Hurontario St at 10086 Hurontario St (Stitches Out,43.707435,-79.789331,5350576.07
00009520,Hurontario St at Bovaird Dr W,43.706286,-79.787816,5350576.07
00009530,Bovaird - Zum Main Station Stop SB,43.70496,-79.785993,5350573.03
00009540,Main St N at Gillingham Dr,43.703529,-79.784019,5350573.03
00009550,Main St N btwn Gillingham Dr & Brickyard Way,43.701473,-79.781164,5350573.03
00009560,Main St s/of Brickyard Way,43.69995,-79.779077,5350573.03
00009580,Williams - Zum Main Station Stop SB,43.698287,-79.776905,5350573.03
00009590,Main St N at Archibald St,43.696388,-79.774211,5350573.03
00009600,Main St at English St,43.694723,-79.771964,5350573.03
00009610,Vodden - Zum Main Station Stop SB,43.692624,-79.769182,5350573.03
00009620,Main St N at Rosedale Ave,43.691152,-79.767144,5350573.03
00009630,Main St N s/of David St,43.690002,-79.7656,5350574.0
00009640,Main St at Church St,43.688255,-79.763306,5350574.0
00009650,Nelson - Zum Main Station Stop SB,43.687315,-79.761995,5350574.0
00009660,Main St N at Queen St W,43.68601,-79.760249,5350574.0
00009670,Wellington - Zum Main Station Stop SB,43.684823,-79.758638,5350574.0
00009680,Main St S opp Woodbrook Dr,43.682732,-79.75581,5350574.0
00009700,Main St opp Clarence St,43.680391,-79.752644,5350572.01
00009715,Main St S btwn Harold St & Nanwood Dr,43.678329,-79.749913,5350572.01
00009720,Nanwood - Zum Main Station Stop SB,43.676302,-79.747298,5350572.01
00009730,Main St at Elgin Dr,43.673604,-79.743771,5350572.01
00009740,Main St opp Peel Village Pkwy,43.671228,-79.74058,5350572.05
00009750,Main St at Charolais Blvd,43.669998,-79.738859,5350572.05
00009760,Main St S at Bartley Bull Pkwy,43.667601,-79.735719,5350572.05
00009770,Hurontario St at Lancashire Ln (School Special),43.664838,-79.731981,5350528.21
00009780,Sir Lou - Zum Main Station Stop SB,43.661193,-79.727079,5350528.21
00009785,Ray Lawson - Zum Main Station Stop SB,43.658696,-79.723783,5350528.21
00009790,County Court Blvd e/of Hurontario St,43.65952,-79.722193,5350528.2
00009800,County Court Blvd e/of Havelock Dr-School Special,43.660421,-79.721198,5350528.2
00009810,County Court Blvd n/of Havelock Dr (E),43.661724,-79.72028,5350528.2
00009820,County Court Blvd at Mossbank Dr,43.663665,-79.721013,5350528.2
00009830,County Court Blvd at Seminole Dr,43.664439,-79.723741,5350528.2
00009840,County Court Blvd at Turtlecreek Blvd,43.662888,-79.726159,5350528.2
00009867,Clark Blvd w/of Peel Centre Dr,43.714309,-79.71967,5350563.01
00009875,Clark Blvd w/of Central Park Dr,43.715563,-79.718013,5350563.02
00009880,Clark Blvd opp Kings Cross Rd,43.718487,-79.712897,5350563.02
00009885,Central Park Dr n/of Clark Blvd,43.717429,-79.716314,5350563.01
00009890,Clark Blvd at Edenborough Dr,43.720721,-79.710049,5350564.01
00009895,Central Park Dr s/of Knightsbridge Rd,43.717319,-79.716765,5350563.01
00009900,Clark Blvd at Earnscliffe Gate,43.722986,-79.709148,5350564.01
00009910,Clark Blvd e/of Esplanade Rd,43.724839,-79.708325,5350564.01
00009920,Clark Blvd e/of Finchgate Blvd,43.72629,-79.707681,5350564.01
00009930,Clark Blvd opp Folkstone Cres (W),43.727588,-79.705991,5350564.01
00009940,Clark Blvd at Elrose Rd,43.727281,-79.702531,5350564.01
00009950,Clark Blvd at Eastbourne Dr,43.726384,-79.70068,5350564.01
00009960,Clark Blvd at Torbram Rd,43.727127,-79.697851,5350560.0
00009970,Clark Blvd e/of Torbram Rd,43.728576,-79.695897,5350576.79
00009980,Summerlea Rd n/of Clark Blvd,43.730752,-79.694403,5350576.79
00009990,Summerlea Rd at Colony Crt,43.731917,-79.695989,5350576.79
00010000,Summerlea Rd n/of RRX,43.733715,-79.69844,5350576.79
00010010,Summerlea Rd n/of Imperial Gate,43.735407,-79.70073,5350576.79
00010020,Walker Dr at 300 Walker Dr,43.737988,-79.6986,5350576.79
00010030,Walker Dr e/of Gateway Blvd,43.738797,-79.697662,5350576.79
00010040,Walker Dr s/of Coventry Rd,43.738341,-79.695343,5350576.79
